Checkee_CaseId,VisaType,ApplicationDate,ClearanceDate,Consulate,Major,ApplicationStatus
66787,H1,2012-12-11,2012-12-20,ShenYang,Computer Engineer,Clear
66495,F1,2012-12-11,2013-01-03,BeiJing,materials,Clear
71749,J1,2012-12-12,2013-01-10,BeiJing,chemistry,Clear
70000,H1,2012-12-12,2012-12-31,ShangHai,Materials,Clear
67203,B1,2012-12-12,2013-01-02,BeiJing,computer,Clear
72784,F1,2012-12-14,2013-01-17,ShangHai,EE,Clear
74586,F1,2012-12-17,2013-01-28,ShangHai,EE,Clear
72239,F1,2012-12-17,2013-01-07,GuangZhou,PHYSICS,Clear
72161,F1,2012-12-17,2013-01-04,ShangHai,ECE,Clear
68156,F1,2012-12-17,2013-01-03,ChengDu,CS,Clear
68021,F1,2012-12-17,2013-01-03,ShangHai,chemistry,Clear
67964,F1,2012-12-17,2013-01-03,BeiJing,ME,Clear
67947,F1,2012-12-17,2013-01-08,ShangHai,ee,Clear
261055,H1,2013-12-02,2013-12-24,ShangHai,bioinfromatic,Clear
130677,F1,2013-06-03,2013-07-11,BeiJing,CS,Clear
124266,F1,2013-06-04,2013-07-29,ShangHai,Biology,Clear
130986,B2,2013-05-30,2013-07-05,GuangZhou,CS,Clear
261147,F1,2013-12-09,2013-12-25,ChengDu,physics,Clear
260964,F1,2013-12-23,2014-01-27,BeiJing,Mechanical Engineering,Clear
132754,F1,2013-06-06,2013-07-10,ChengDu,EE,Clear
130727,B2,2013-06-10,2013-08-01,GuangZhou,n/a,Clear
132551,F1,2013-06-06,2013-08-06,ShangHai,EE,Clear
148472,J1,2013-07-22,2013-08-20,ShangHai,computational neuroscienc,Clear
161644,L1,2013-07-25,2013-09-12,BeiJing,Computer Science,Clear
172394,L1,2013-07-18,2013-09-23,Others,Computer Science,Clear
130343,F1,2013-05-31,2013-08-31,GuangZhou,CS,Clear
267974,H1,2013-12-16,2014-01-02,BeiJing,ME,Clear
161570,F1,2013-08-02,2013-08-27,ShangHai,Bioinformatics,Clear
130574,H1,2013-06-10,,ShenYang,Chemistry,Pending
152653,B1,2013-08-02,2013-09-26,BeiJing,,Clear
167891,F1,2013-08-02,2013-08-26,BeiJing,pharm sci,Clear
130523,F1,2013-06-10,2013-07-12,BeiJing,EE,Clear
119033,B2,2013-06-03,2013-07-30,BeiJing,clinical medicine,Clear
189055,B1,2013-08-06,2013-10-25,ShangHai,Nuclear Technology,Clear
261409,F1,2013-12-20,2014-01-13,ShangHai,Chemistry,Clear
131279,F1,2013-06-04,2013-08-20,GuangZhou,IS,Clear
127298,F1,2013-06-03,,GuangZhou,Material Science,Pending
165884,H1,2013-07-18,2013-09-09,BeiJing,Chembio,Clear
165003,F1,2013-07-18,2013-08-26,ShangHai,EE,Clear
166615,F1,2013-08-23,2013-08-26,ShenYang,CS,Clear
164029,F1,2013-08-06,2013-08-29,ChengDu,EE,Clear
164017,F1,2013-08-08,2013-09-16,ChengDu,Computer Science,Clear
277133,F1,2014-01-08,2014-01-27,BeiJing,Computer Engineering,Clear
275648,H1,2014-01-09,2014-01-30,ShangHai,polymer,Clear
275617,F1,2014-01-09,2014-01-30,BeiJing,Materials Science and Eng,Clear
275314,B2,2013-12-20,,BeiJing,Mass Communication,Pending
276009,F1,2013-12-23,2014-01-10,GuangZhou,Physics,Clear
167716,J1,2013-08-13,2013-08-31,ShangHai,Civil,Clear
147559,F1,2013-06-17,2013-08-20,ChengDu,Telecommunications,Clear
135714,F1,2013-07-15,2013-08-20,BeiJing,CS,Clear
155375,H1,2013-07-10,2013-09-26,Toronto,EE,Clear
156127,H1,2013-07-16,2013-09-12,ShangHai,EE,Clear
159651,J1,2013-08-13,2013-08-28,ShenYang,chemistry,Clear
193022,F1,2013-08-26,2013-10-07,BeiJing,ChE,Clear
275852,F1,2013-12-26,,BeiJing,Chemical Engineering,Pending
147492,J1,2013-07-11,2013-08-12,BeiJing,optics,Clear
164702,F1,2013-07-16,2013-08-30,BeiJing,,Clear
276949,F1,2013-12-26,2014-01-09,BeiJing,Applied Physics,Clear
160755,F1,2013-07-22,2013-08-15,BeiJing,Bioengineering,Clear
154924,F1,2013-06-24,2013-08-14,ShangHai,ME,Clear
159612,B2,2013-07-23,,BeiJing,The administrative manage,Pending
119322,B1,2013-05-15,2013-06-17,BeiJing,EE,Clear
118772,B1,2013-05-15,2013-06-11,BeiJing,communications/computer,Clear
275416,H1,2013-12-27,2014-01-23,ShangHai,EE,Clear
154450,F1,2013-06-24,2013-08-14,BeiJing,Chemistry,Clear
147759,F1,2013-06-25,,BeiJing,,Pending
112022,F1,2013-05-22,2013-06-24,ShangHai,EE,Clear
127090,F1,2013-05-24,2013-07-06,GuangZhou,CS,Clear
130626,F1,2013-05-28,2013-07-05,ShangHai,Chemical Engineering,Clear
134349,J1,2013-06-14,2013-07-13,ShangHai,,Clear
153578,J1,2013-06-17,2013-08-16,ShangHai,,Clear
101488,H1,2013-03-22,2013-04-26,Others,EE,Clear
276070,F1,2013-12-27,2014-01-17,ShangHai,Chemistry,Clear
96681,J1,2013-03-25,2013-04-22,ShangHai,Geography,Clear
178182,H1,2013-07-11,2013-09-13,BeiJing,CS,Clear
161588,F1,2013-07-11,2013-08-16,ShangHai,Civil Engineering,Clear
191053,H1,2013-08-26,2013-12-16,GuangZhou,MBA,Clear
147635,F1,2013-06-17,,BeiJing,CS,Pending
190523,B1,2013-09-11,2013-10-17,GuangZhou,EE,Clear
165861,F1,2013-07-26,2013-08-28,BeiJing,ECE,Clear
109614,F1,2013-05-07,2013-05-30,BeiJing,CS,Clear
194054,J1,2013-09-17,2013-10-25,BeiJing,cell biology,Clear
158634,J1,2013-08-05,2013-08-27,ShangHai,measurement,Clear
159583,J1,2013-08-13,2013-10-08,Europe,quantum chemistry,Clear
161519,F1,2013-08-13,2013-08-23,ShangHai,Biomedical Engineering,Clear
161027,F1,2013-08-13,2013-08-28,BeiJing,Chemistry,Clear
163889,J1,2013-07-01,2013-08-19,BeiJing,EE,Clear
276257,H1,2013-12-03,2013-12-20,BeiJing,Nuclear Engineering,Clear
275958,F1,2013-12-13,2014-01-10,BeiJing,ECE,Clear
143813,F1,2013-07-11,,ChengDu,Information Science,Pending
167758,F1,2013-08-06,2013-08-26,BeiJing,Biology,Clear
157918,H1,2013-07-02,2013-08-26,BeiJing,CS,Clear
275801,H1,2013-12-17,2014-01-02,BeiJing,EE,Clear
163970,F1,2013-07-02,2013-08-20,BeiJing,Biomedicine,Clear
179761,B2,2013-08-14,,BeiJing,,Pending
159307,J1,2013-07-11,2013-08-15,BeiJing,polymer,Clear
159309,J2,2013-07-11,2013-08-13,BeiJing,chemsitry,Clear
161118,F1,2013-07-11,2013-08-26,BeiJing,Biology,Clear
159955,J1,2013-07-08,2013-08-22,ShangHai,Materials Science,Clear
280370,F1,2014-01-14,2014-01-24,ShangHai,Electrical Engineering,Clear
281279,B2,2013-12-13,2014-02-05,BeiJing,,Clear
278313,F1,2014-01-06,2014-01-15,ShenYang,EE,Clear
277465,H1,2014-01-09,2014-01-28,Others,EE,Clear
282353,J1,2014-01-15,2014-01-30,BeiJing,Biomedical Enginerring,Clear
130161,F1,2013-06-04,2013-07-11,BeiJing,physics,Clear
143667,J1,2013-06-21,2013-08-14,BeiJing,Chemistry,Clear
117470,F1,2013-05-13,2013-06-07,ShangHai,Chemistry,Clear
94878,J1,2013-03-06,2013-04-08,BeiJing,EE,Clear
92343,J1,2013-03-11,,ShangHai,control theory,Pending
90221,F1,2013-03-11,2013-04-05,BeiJing,CS,Clear
282024,H1,2014-01-10,2014-01-17,Ottawa,EE,Clear
277924,F1,2014-01-07,2014-01-27,BeiJing,optics,Clear
146818,F1,2013-06-17,2013-07-29,ShangHai,CS,Clear
150956,F1,2013-05-14,2013-08-20,ShangHai,EE,Clear
280344,F1,2013-12-18,2014-01-15,BeiJing,Chemistry,Clear
282190,F1,2013-12-27,2014-01-30,BeiJing,Chemical and Biomolecular,Clear
201697,H1,2013-09-10,2013-10-17,ShangHai,Computer Science,Clear
159394,H1,2013-07-11,2013-09-05,ShangHai,EE,Clear
128117,F1,2013-06-03,2013-07-15,ShangHai,Chemistry,Clear
101105,J1,2013-03-25,2013-04-30,ChengDu,geochem,Clear
278349,H1,2013-12-27,2014-01-17,ShangHai,Biotech,Clear
167202,B2,2013-07-11,,ShangHai,MS,Pending
162956,H1,2013-07-11,2013-09-04,BeiJing,computer science,Clear
195924,B1,2013-09-12,,ChengDu,,Pending
151785,F1,2013-07-01,2013-08-21,ShangHai,EE,Clear
160208,F1,2013-07-01,2013-08-20,BeiJing,biochemistry,Clear
130229,F1,2013-06-04,2013-07-12,ShangHai,Biology,Clear
160061,F1,2013-07-01,2013-08-20,BeiJing,EE,Clear
136133,B2,2013-06-04,2013-07-30,ShangHai,EE,Clear
149320,F1,2013-06-21,2013-08-20,GuangZhou,MSE,Clear
191735,J1,2013-09-12,2013-10-29,ShangHai,medicine,Clear
149162,F1,2013-06-21,2013-08-20,GuangZhou,physics,Clear
160756,F1,2013-06-21,2013-08-15,BeiJing,EE,Clear
148530,F1,2013-06-21,2013-08-13,HongKong,physics,Clear
136541,J1,2013-07-16,2013-08-26,BeiJing,material of science and e,Clear
190596,H1,2013-09-12,2013-09-26,ShangHai,Operations Research,Clear
165272,J2,2013-07-01,2013-08-27,ShangHai,,Clear
168894,H4,2013-07-16,2013-09-06,BeiJing,CS,Clear
186529,J1,2013-09-12,2013-11-19,ShangHai,CS,Clear
175524,J1,2013-08-30,2013-10-11,BeiJing,biochemistry,Clear
282179,F1,2014-01-15,2014-01-30,BeiJing,Chemistry,Clear
282137,J1,2014-01-15,2014-01-29,ShangHai,Chemical biology,Clear
280454,J1,2014-01-10,2014-01-30,ChengDu,chemistry,Clear
275415,F1,2013-12-30,2014-01-24,ShangHai,Biostatisitcs,Clear
130868,F1,2013-06-04,2013-08-02,ShangHai,Biomed,Clear
281310,F1,2013-12-13,2014-01-16,BeiJing,Computer Engineering,Clear
281957,H1,2014-01-08,2014-01-30,Toronto,Mechanical Engineering,Clear
108320,F1,2013-04-29,2013-05-30,ShangHai,EE,Clear
281383,F1,2014-01-02,2014-01-17,GuangZhou,chemistry,Clear
277512,H1,2014-01-10,2014-01-23,Vancouver,biomedical science,Clear
280709,F1,2014-01-03,2014-01-15,ChengDu,Applied Physics,Clear
137141,J1,2013-07-11,2013-08-13,BeiJing,CS,Clear
281742,B2,2014-01-09,2014-01-28,ShangHai,Physics,Clear
280752,F1,2014-01-09,,BeiJing,Mechanical Engineering,Pending
278405,B2,2014-01-09,2014-01-28,ShangHai,CS,Clear
281222,F1,2014-01-13,2014-01-30,ShangHai,Electrical Engineering,Clear
274049,H1,2013-12-23,2014-01-21,BeiJing,CS,Clear
279964,F1,2013-12-23,,Toronto,biological sciences,Pending
283052,H1,2014-01-14,2014-01-30,BeiJing,Biochemistry,Clear
263187,F1,2013-12-23,2014-01-07,ShangHai,Physics,Clear
280485,B1,2014-01-06,2014-01-28,ShangHai,MicroE,Clear
280185,H1,2013-12-27,2014-02-07,BeiJing,ce,Clear
124800,F1,2013-05-24,2013-06-25,BeiJing,statistics,Clear
124732,F1,2013-05-24,2013-07-02,GuangZhou,Chemistry,Clear
130657,F1,2013-05-24,2013-07-03,ShangHai,Biomedical Sciences,Clear
120942,F1,2013-06-10,2013-07-10,ShenYang,Chemical Engineering,Clear
135978,F1,2013-06-11,2013-07-19,BeiJing,EE,Clear
133122,F1,2013-06-11,2013-08-01,BeiJing,Geography,Clear
277967,J1,2013-12-30,2014-01-16,BeiJing,microbiology,Clear
286831,H1,2013-12-18,2014-01-22,BeiJing,EE,Clear
285084,B1,2014-01-16,2014-01-28,BeiJing,,Clear
289236,J2,2014-01-03,2014-01-24,BeiJing,,Clear
287303,F1,2014-01-07,2014-01-22,BeiJing,Chemical Engineeirng,Clear
288740,F1,2014-01-03,2014-01-24,ShenYang,biological science,Clear
287619,B1,2014-01-21,,Europe,physics,Pending
288857,F1,2013-12-19,2014-02-06,BeiJing,EE,Clear
286714,B2,2014-01-07,2014-01-27,BeiJing,Computer Science,Clear
285162,F1,2014-01-07,2014-01-28,BeiJing,Computer Science,Clear
288026,J1,2014-01-08,2014-02-27,Others,EE,Clear
287441,F1,2013-12-30,2014-01-24,ShangHai,Chemical Engineering,Clear
287675,J1,2014-01-09,2014-01-23,ShangHai,Medicine/Health,Clear
284034,H1,2014-01-10,,BeiJing,computer science,Pending
287359,H1,2014-01-23,2014-02-08,BeiJing,ME,Clear
285320,F1,2014-01-14,2014-01-29,BeiJing,Biomedical Engineering,Clear
286437,F1,2014-01-03,2014-01-24,Toronto,EE,Clear
292585,H1,2014-01-27,2014-02-10,ShenYang,Computer Science,Clear
283911,H1,2014-01-16,2014-02-06,ShangHai,CS,Clear
286209,B2,2014-01-21,,ShangHai,,Pending
281243,J2,2013-12-30,2014-01-17,BeiJing,microbiology,Clear
292773,H1,2014-01-06,2014-01-29,ShangHai,Physics,Clear
281526,J1,2013-12-30,2014-01-16,BeiJing,Management Science,Clear
285254,F1,2014-01-14,2014-01-29,BeiJing,Mechanical Engineering,Clear
281542,J1,2013-12-30,2014-01-16,BeiJing,šÜŔíżĆŃ§,Clear
285702,H1,2014-01-21,2014-02-06,BeiJing,EE,Clear
291878,F1,2014-01-02,2014-02-20,ShangHai,EE,Clear
283247,H4,2014-01-16,2014-02-06,Vancouver,,Clear
286265,F1,2013-12-31,2014-01-24,ShangHai,biology,Clear
283421,H1,2014-01-14,2014-01-24,ShangHai,ECE,Clear
283195,F1,2014-01-17,2014-02-07,ShangHai,Biochemistry,Clear
285676,H1,2014-01-21,2014-01-28,HongKong,EE,Clear
288816,F1,2014-01-07,2014-01-24,BeiJing,industrial engineering,Clear
286658,H1,2014-01-02,,ShangHai,biopharm,Pending
287405,F1,2013-12-19,2014-01-29,BeiJing,CS,Clear
286013,F1,2014-01-16,2014-01-27,BeiJing,Computer Science,Clear
291777,J1,2014-01-27,2014-01-28,BeiJing,Pharmaceutical engineerin,Clear
279601,L1,2013-12-31,2014-01-16,BeiJing,EE,Clear
291416,J1,2014-01-28,,ShangHai,,Pending
292596,F1,2014-01-10,2014-01-30,ShangHai,Chemistry,Clear
279580,F1,2013-12-30,2014-01-17,BeiJing,Chemical Engineering,Clear
288082,H1,2014-01-14,2014-01-29,BeiJing,EE,Clear
287588,F1,2014-01-14,2014-01-28,BeiJing,Chemical Engineering,Clear
287577,J1,2013-12-26,2014-01-24,BeiJing,Medicine,Clear
279355,F1,2013-12-30,2014-01-23,BeiJing,Chemical Engineering,Clear
292549,F1,2014-01-28,2014-01-29,GuangZhou,EE,Clear
290784,F1,2014-01-22,2014-02-06,ShangHai,Materials Sci. and Eng.,Clear
284163,F1,2014-01-02,,BeiJing,EE,Pending
159349,F1,2013-06-14,2013-08-13,ShangHai,EE,Clear
285032,J1,2014-01-08,2014-02-10,ShangHai,Computer,Clear
285183,F1,2014-01-16,2014-01-29,ShangHai,Physics,Clear
284348,F1,2013-12-27,2014-01-27,ShangHai,Chemical Engineering,Clear
286361,J1,2014-01-21,2014-01-28,BeiJing,International Relations,Clear
287162,H1,2013-12-09,,Toronto,Computer,Pending
133175,F1,2013-06-04,2013-07-29,ShangHai,Pharmaceutical Science,Clear
128618,J1,2013-06-10,2013-07-11,BeiJing,Electronic Engineering,Clear
141048,F1,2013-05-13,2013-08-16,ShangHai,Physics,Clear
303618,F1,2014-01-27,2014-02-10,ShangHai,EE,Clear
310290,F1,2014-01-28,,ShangHai,Biomedical engineering,Pending
310550,F1,2014-02-11,2014-03-06,ShangHai,pathology,Clear
301218,F1,2014-01-21,2014-02-10,ChengDu,Computer Science,Clear
307462,F1,2014-02-14,2014-03-04,BeiJing,EE,Clear
158533,F1,2013-06-26,,ShangHai,ME,Pending
312426,B1,2014-02-19,2014-02-21,BeiJing,CS,Clear
148299,F1,2013-07-16,2013-08-21,BeiJing,Mechanical Engineering,Clear
300020,H1,2014-01-21,2014-02-06,BeiJing,EE-semiconductor,Clear
159403,J1,2013-06-20,2013-08-13,ChengDu,EE,Clear
155455,H1,2013-07-16,2013-09-24,NewDelhi,ECE,Clear
301312,F1,2014-02-05,,BeiJing,EE,Pending
309386,H1,2014-02-05,2014-02-26,ChengDu,Physics,Clear
149982,J1,2013-07-16,2013-08-28,BeiJing,Bioinformatics,Clear
160744,F1,2013-06-20,2013-08-19,BeiJing,EE,Clear
190760,J1,2013-09-11,2013-10-17,BeiJing,EE,Clear
301573,F1,2014-01-27,2014-02-07,BeiJing,Mechanical Engineering,Clear
313701,J1,2014-02-18,,BeiJing,,Pending
149473,F1,2013-06-20,2013-08-19,BeiJing,MATH,Clear
298163,H1,2014-01-29,2014-03-05,ShangHai,EE,Clear
191384,B2,2013-09-11,2013-09-25,GuangZhou,,Clear
312914,B2,2014-02-21,2014-03-06,ShangHai,,Clear
315816,J1,2014-02-24,2014-03-11,ShangHai,biology,Clear
315720,B2,2014-02-24,2014-03-10,BeiJing,EE,Clear
316044,H1,2014-01-29,2014-02-28,ShangHai,EE,Clear
300386,F1,2014-01-02,2014-02-06,BeiJing,Industrial Engineering,Clear
309004,H1,2014-02-05,,Toronto,Pharmacology,Pending
301358,F1,2014-01-27,2014-02-07,GuangZhou,Chemical Engineering,Clear
299887,F1,2014-01-21,2014-02-07,GuangZhou,Computer Science,Clear
300602,F1,2014-01-14,2014-02-13,ShangHai,Computer Science,Clear
310902,H1,2014-01-29,2014-02-20,ShangHai,Computer Science,Clear
309005,H1,2014-02-05,2014-02-27,Toronto,Pharmacology,Clear
300523,H1,2014-02-06,2014-02-21,BeiJing,pharmaceutical/chemist,Clear
311588,H1,2014-02-06,2014-02-21,BeiJing,Bio,Clear
304765,F1,2014-02-05,2014-02-15,BeiJing,EE,Clear
297360,F1,2014-01-22,2014-02-07,ShangHai,Computer Science,Clear
299467,H1,2014-01-27,2014-02-18,BeiJing,EE,Clear
311830,H1,2014-01-27,,ShangHai,Materials Science,Pending
314564,F1,2014-02-07,,BeiJing,MSE,Pending
293429,F1,2014-01-23,,GuangZhou,Chemical Engineering,Pending
305007,B1,2014-01-28,2014-02-14,BeiJing,Chemistry,Clear
302715,H1,2014-01-28,2014-02-18,BeiJing,software engineer,Clear
307488,F1,2014-02-12,2014-02-25,ChengDu,EE,Clear
305123,J2,2014-02-13,,ChengDu,Chemistry,Pending
314673,J1,2014-02-13,2014-03-06,ChengDu,Rehabilitation,Clear
310120,B1,2014-02-14,2014-03-03,GuangZhou,Engineering,Clear
316143,J1,2014-02-18,2014-03-04,BeiJing,Medical/Health,Clear
311517,J1,2014-02-13,2014-02-27,Others,Pharmacy,Clear
307520,B1,2014-02-14,2014-03-03,BeiJing,Polymer,Clear
307494,F1,2014-01-24,2014-03-04,HongKong,Mat Sci and Eng,Clear
277591,H1,2013-12-31,2014-01-17,BeiJing,Chemistry,Clear
300874,J1,2014-01-17,2014-02-21,Toronto,Plant Genetics,Clear
315490,H4,2014-02-18,2014-03-10,ShangHai,Biology,Clear
293278,H1,2014-01-28,2014-02-03,Vancouver,Electrical Engineering,Clear
314309,J1,2014-02-21,,BeiJing,mechanical,Pending
293212,J1,2014-01-22,2014-02-10,ChengDu,mocular imaging,Clear
305869,H1,2014-01-29,,ChengDu,Polymer,Pending
315025,B1,2014-02-18,,BeiJing,Chemical Engineering,Pending
300053,H1,2014-01-21,2014-02-11,BeiJing,CS,Clear
313758,H4,2014-02-18,2014-03-10,ShangHai,Biomedicine,Clear
299162,F1,2014-01-22,2014-02-14,BeiJing,Chemistry,Clear
301572,F1,2014-01-27,2014-02-07,BeiJing,Mechanical Engineering,Clear
304921,H1,2014-01-27,2014-02-18,BeiJing,EE,Clear
302008,B2,2013-11-13,,Toronto,,Pending
156567,F1,2013-07-25,2013-08-14,BeiJing,ECE,Clear
147594,J1,2013-07-16,2013-08-23,BeiJing,Biology,Clear
155286,F1,2013-06-20,2013-08-20,ShangHai,Biology,Clear
129857,F1,2013-06-06,2013-08-01,ShangHai,Computer Science,Clear
137183,F1,2013-06-24,2013-08-13,BeiJing,Biomedical Engineering,Clear
179613,B2,2013-08-01,2013-09-24,ShenYang,ME,Clear
320699,H1,2014-02-11,2014-03-06,ShangHai,biology,Clear
323806,B2,2014-02-24,2014-03-14,ShangHai,,Clear
165237,J1,2013-08-01,2013-08-22,BeiJing,,Clear
327320,H1,2014-02-25,,Toronto,MS in EE,Pending
321000,H1,2014-01-24,2014-03-17,GuangZhou,law,Clear
199918,H1,2013-09-12,2013-10-18,BeiJing,,Clear
320327,L1,2013-12-06,,BeiJing,,Pending
325855,B2,2014-03-03,2014-03-06,BeiJing,microelectronic,Clear
332424,B2,2014-03-17,2014-03-25,ChengDu,Law,Clear
333403,B1,2014-02-25,,ShangHai,optical engineering,Pending
328502,B2,2014-03-10,,BeiJing,,Pending
329091,B1,2014-03-11,,ShangHai,CS,Pending
323237,H1,2014-03-06,2014-04-04,BeiJing,Biology,Clear
320600,H1,2014-02-06,2014-04-01,Toronto,MS in CS,Clear
328011,H1,2014-02-18,2014-03-28,BeiJing,Chemistry,Clear
326824,F1,2014-02-25,2014-03-11,ShangHai,CS,Clear
331626,H1,2014-02-26,2014-03-31,ChengDu,ECE,Clear
327015,H1,2014-03-03,,ShangHai,CS,Pending
323655,B1,2014-03-07,2014-03-10,BeiJing,medicine,Clear
330830,H1,2014-03-17,2014-03-25,Ottawa,EE,Clear
326044,J1,2014-03-10,2014-03-14,Europe,EE internship,Clear
334059,J1,2014-03-21,,Others,Pharmaceutical Biotechnol,Pending
330474,B1,2014-02-19,2014-03-14,ShangHai,MAT. SCI. ENG.,Clear
330551,B1,2014-03-17,2014-03-31,BeiJing,biochemistry and molecula,Clear
318045,B1,2014-02-07,,BeiJing,engineer,Pending
328286,F1,2014-03-05,,ShangHai,EE,Pending
321520,F1,2014-02-20,2014-03-08,ShangHai,ME,Clear
333845,J1,2014-02-25,,ShangHai,EE,Pending
317280,F1,2014-02-10,2014-03-07,ShangHai,chemical engineering,Clear
320698,H1,2014-02-11,2014-03-06,ShangHai,biology,Clear
334470,B1,2014-02-11,2014-03-25,GuangZhou,aircraft repair,Clear
331206,F1,2014-03-14,,ChengDu,Finance,Pending
316592,H1,2014-02-26,,ChengDu,EE,Pending
322372,L1,2014-02-12,,BeiJing,computer science,Pending
326715,J1,2014-02-27,2014-03-12,BeiJing,CS,Clear
320951,H1,2014-02-13,2014-03-10,ShangHai,Physics,Clear
322591,F1,2014-02-20,2014-03-06,ShangHai,EE/Power (PhD),Clear
317306,J1,2014-02-12,2014-02-28,BeiJing,computer,Clear
318563,F1,2014-02-14,2014-03-07,ShangHai,Foodsci,Clear
316783,L1,2014-02-12,,Others,,Pending
326176,H1,2014-02-27,2014-03-20,ShangHai,Biomedical Engineering,Clear
320081,B1,2014-02-27,2014-03-10,BeiJing,CS,Clear
318062,J1,2014-02-27,2014-03-14,ShangHai,Biomedical,Clear
322826,J1,2014-02-21,,BeiJing,Computational Mathematics,Pending
318671,F1,2014-02-24,,ShangHai,EE,Pending
317960,B1,2014-02-25,,GuangZhou,Wireless communications,Pending
331598,J1,2014-02-27,2014-04-04,ShangHai,Plant science,Clear
331759,B1,2014-02-24,,BeiJing,,Pending
329397,H1,2014-03-03,2014-03-21,BeiJing,Psychology,Clear
324049,B2,2014-03-05,2014-03-10,ShangHai,,Clear
326823,J1,2014-03-06,2014-04-04,ShangHai,Biochemistry,Clear
321044,F1,2014-03-04,2014-03-07,ChengDu,physics,Clear
321779,H1,2014-03-05,,ShangHai,Biomedical Engineering,Pending
325064,J1,2014-03-07,,BeiJing,Pharmaceutical analysis,Pending
331507,B1,2014-03-10,2014-03-31,ChengDu,Communication engineering,Clear
326781,J1,2014-03-05,2014-03-27,ShangHai,Computer Science,Clear
324874,B2,2014-03-07,2014-03-25,BeiJing,Microelectronics,Clear
325844,F1,2014-03-10,2014-03-21,ShangHai,CS,Clear
333663,B1,2014-03-10,,Montreal,Chemistry/Pharmaceuticals,Pending
321310,L1,2014-02-21,2014-03-12,BeiJing,CS,Clear
330612,J1,2014-02-21,2014-03-21,ChengDu,tumor immunotherapy,Clear
147027,J1,2013-07-16,2013-08-29,BeiJing,,Clear
327096,J1,2014-03-11,,BeiJing,HEP,Pending
327319,H1,2014-03-11,,Toronto,MS in EE,Pending
321164,B1,2014-02-18,2014-03-05,BeiJing,EE,Clear
318959,L1,2014-02-18,2014-03-08,ShangHai,CS and EE,Clear
329408,H1,2014-03-04,2014-03-27,ShangHai,CS,Clear
320891,J1,2014-03-04,2014-04-02,BeiJing,Bioin,Clear
322825,J1,2014-03-06,,BeiJing,Computational Mathematics,Pending
331513,H1,2014-03-17,2014-03-31,BeiJing,Biochemistry,Clear
331063,B1,2014-03-17,2014-03-28,ChengDu,Medicine,Clear
160132,F1,2013-08-01,2013-08-20,BeiJing,ECE,Clear
339189,F1,2014-03-17,2014-04-02,BeiJing,CS,Clear
341586,B2,2014-03-19,,Europe,Mathe,Pending
340090,J1,2014-03-19,,GuangZhou,engineering,Pending
334588,B2,2014-03-21,,BeiJing,,Pending
342383,B2,2014-03-24,2014-04-04,ShangHai,Construction,Clear
339614,F1,2014-03-24,,BeiJing,CS,Pending
339615,F1,2014-03-24,,BeiJing,ME,Pending
336340,B1,2014-03-24,,BeiJing,Biomedical Engineering,Pending
341300,J1,2014-03-25,,BeiJing,Chemistry,Pending
336624,B1,2014-03-25,2014-04-02,BeiJing,biotech,Clear
334715,B1,2014-03-25,2014-04-02,BeiJing,biology,Clear
339247,F1,2014-03-26,,BeiJing,,Pending
340553,B2,2014-03-27,2014-04-03,ShangHai,automation,Clear
336412,B1,2014-03-27,,ShangHai,toxicology,Pending
342462,B2,2014-03-28,,Ottawa,,Pending
341555,B2,2014-03-31,,Europe,EE,Pending
340379,B2,2014-04-01,,Vancouver,chemistry,Pending
342332,F1,2014-04-03,,BeiJing,dsafa,Pending
341423,H1,2014-04-04,,BeiJing,EE/CS,Pending
335109,H1,2014-03-04,2014-04-02,BeiJing,Biochemistry,Clear
341412,J1,2014-03-31,,BeiJing,Computer Science,Pending
340276,B2,2014-03-31,2014-04-02,BeiJing,cb,Clear
340079,B1,2014-03-31,,BeiJing,Material Science,Pending
339807,J1,2014-03-31,,ShangHai,EE,Pending
340977,J1,2014-02-10,,BeiJing,Wireless Communications,Pending
340988,J1,2014-03-07,,GuangZhou,Mechanical,Pending
337034,J2,2014-03-07,,BeiJing,MSE,Pending
340740,B1,2014-03-10,2014-04-04,GuangZhou,EE,Clear
334649,H1,2014-03-10,,Others,ME,Pending
340063,J1,2014-02-11,,BeiJing,Applied Mathematics,Pending
341509,J1,2014-03-11,,ChengDu,genetics,Pending
